customer_id,first_name,email,signup_date,region,acquisition_channel
CUST-03660,User3660,user3660@example.com,2024-05-29,North America,Organic Search
CUST-03661,User3661,user3661@example.com,2025-08-23,Europe,Organic Search
CUST-03662,User3662,user3662@example.com,2025-09-04,North America,Paid Search
CUST-03663,User3663,user3663@example.com,2025-06-04,North America,Paid Search
CUST-03664,User3664,user3664@example.com,2025-04-13,Europe,Paid Search
CUST-03665,User3665,user3665@example.com,2025-06-25,North America,Organic Search
CUST-03666,User3666,user3666@example.com,2024-04-04,North America,Paid Search
CUST-03667,User3667,user3667@example.com,2024-10-12,North America,Email Marketing
CUST-03668,User3668,user3668@example.com,2025-08-03,Europe,Paid Search
CUST-03669,User3669,user3669@example.com,2024-11-13,Asia Pacific,Paid Search
CUST-03670,User3670,user3670@example.com,2024-07-16,Asia Pacific,Paid Search
CUST-03671,User3671,user3671@example.com,2024-03-21,North America,Paid Search
CUST-03672,User3672,user3672@example.com,2024-05-17,Asia Pacific,Social Media
CUST-03673,User3673,user3673@example.com,2024-09-09,North America,Organic Search
CUST-03674,User3674,user3674@example.com,2024-02-21,North America,Organic Search
CUST-03675,User3675,user3675@example.com,2025-03-18,North America,Paid Search
CUST-03676,User3676,user3676@example.com,2024-07-29,North America,Organic Search
CUST-03677,User3677,user3677@example.com,2025-02-13,North America,Paid Search
CUST-03678,User3678,user3678@example.com,2025-05-24,North America,Organic Search
CUST-03679,User3679,user3679@example.com,2025-01-29,North America,Social Media
CUST-03680,User3680,user3680@example.com,2024-12-19,Latin America,Email Marketing
CUST-03681,User3681,user3681@example.com,2025-01-29,Latin America,Organic Search
CUST-03682,User3682,user3682@example.com,2024-11-12,North America,Paid Search
CUST-03683,User3683,user3683@example.com,2024-02-16,North America,Organic Search
CUST-03684,User3684,user3684@example.com,2025-02-21,Europe,Paid Search
CUST-03685,User3685,user3685@example.com,2025-01-26,Europe,Organic Search
CUST-03686,User3686,user3686@example.com,2025-10-21,Europe,Paid Search
CUST-03687,User3687,user3687@example.com,2025-08-02,Europe,Organic Search
CUST-03688,User3688,user3688@example.com,2025-07-23,Europe,Referral
CUST-03689,User3689,user3689@example.com,2024-10-31,Asia Pacific,Paid Search
CUST-03690,User3690,user3690@example.com,2024-05-29,Europe,Organic Search
CUST-03691,User3691,user3691@example.com,2024-10-03,Europe,Email Marketing
CUST-03692,User3692,user3692@example.com,2024-09-19,Europe,Paid Search
CUST-03693,User3693,user3693@example.com,2024-04-20,North America,Paid Search
CUST-03694,User3694,user3694@example.com,2024-10-13,North America,Email Marketing
CUST-03695,User3695,user3695@example.com,2025-01-23,North America,Referral
CUST-03696,User3696,user3696@example.com,2025-03-27,Europe,Social Media
CUST-03697,User3697,user3697@example.com,2024-05-08,North America,Paid Search
CUST-03698,User3698,user3698@example.com,2024-04-07,Latin America,Organic Search
CUST-03699,User3699,user3699@example.com,2025-09-03,North America,Organic Search
CUST-03700,User3700,user3700@example.com,2025-04-12,Europe,Email Marketing
CUST-03701,User3701,user3701@example.com,2024-04-11,North America,Organic Search
CUST-03702,User3702,user3702@example.com,2024-11-18,Europe,Paid Search
CUST-03703,User3703,user3703@example.com,2024-08-13,Asia Pacific,Organic Search
CUST-03704,User3704,user3704@example.com,2025-09-08,Europe,Organic Search
CUST-03705,User3705,user3705@example.com,2024-11-22,Europe,Email Marketing
CUST-03706,User3706,user3706@example.com,2024-03-22,Latin America,Organic Search
CUST-03707,User3707,user3707@example.com,2024-08-27,North America,Social Media
CUST-03708,User3708,user3708@example.com,2024-10-10,North America,Organic Search
CUST-03709,User3709,user3709@example.com,2024-09-22,Latin America,Referral
CUST-03710,User3710,user3710@example.com,2024-08-20,North America,Paid Search
CUST-03711,User3711,user3711@example.com,2025-07-13,Latin America,Paid Search
CUST-03712,User3712,user3712@example.com,2025-06-30,Europe,Organic Search
CUST-03713,User3713,user3713@example.com,2025-01-06,Europe,Paid Search
CUST-03714,User3714,user3714@example.com,2024-12-18,North America,Email Marketing
CUST-03715,User3715,user3715@example.com,2024-07-19,Asia Pacific,Organic Search
CUST-03716,User3716,user3716@example.com,2025-02-16,North America,Organic Search
CUST-03717,User3717,user3717@example.com,2024-05-06,North America,Paid Search
CUST-03718,User3718,user3718@example.com,2025-02-11,Europe,Paid Search
CUST-03719,User3719,user3719@example.com,2024-06-05,Europe,Organic Search
CUST-03720,User3720,user3720@example.com,2024-08-29,Asia Pacific,Social Media
CUST-03721,User3721,user3721@example.com,2024-09-05,North America,Social Media
CUST-03722,User3722,user3722@example.com,2024-08-05,North America,Social Media
CUST-03723,User3723,user3723@example.com,2024-09-09,North America,Social Media
CUST-03724,User3724,user3724@example.com,2024-08-07,North America,Referral
CUST-03725,User3725,user3725@example.com,2025-11-05,North America,Referral
CUST-03726,User3726,user3726@example.com,2024-09-14,Europe,Paid Search
CUST-03727,User3727,user3727@example.com,2024-05-08,North America,Paid Search
CUST-03728,User3728,user3728@example.com,2024-06-09,North America,Organic Search
CUST-03729,User3729,user3729@example.com,2024-12-30,North America,Organic Search
CUST-03730,User3730,user3730@example.com,2024-07-18,North America,Referral
CUST-03731,User3731,user3731@example.com,2025-09-28,North America,Referral
CUST-03732,User3732,user3732@example.com,2025-07-05,Europe,Organic Search
CUST-03733,User3733,user3733@example.com,2024-12-09,North America,Referral
CUST-03734,User3734,user3734@example.com,2024-05-26,Asia Pacific,Organic Search
CUST-03735,User3735,user3735@example.com,2024-03-30,Europe,Email Marketing
CUST-03736,User3736,user3736@example.com,2025-08-01,Asia Pacific,Paid Search
CUST-03737,User3737,user3737@example.com,2025-10-09,Latin America,Paid Search
CUST-03738,User3738,user3738@example.com,2024-08-13,Latin America,Organic Search
CUST-03739,User3739,user3739@example.com,2025-09-24,Europe,Social Media
CUST-03740,User3740,user3740@example.com,2025-04-23,North America,Paid Search
CUST-03741,User3741,user3741@example.com,2025-08-23,Latin America,Email Marketing
CUST-03742,User3742,user3742@example.com,2025-06-29,Asia Pacific,Social Media
CUST-03743,User3743,user3743@example.com,2025-04-22,North America,Social Media
CUST-03744,User3744,user3744@example.com,2025-11-13,North America,Organic Search
CUST-03745,User3745,user3745@example.com,2024-04-11,North America,Paid Search
CUST-03746,User3746,user3746@example.com,2024-04-10,North America,Social Media
CUST-03747,User3747,user3747@example.com,2024-02-27,North America,Social Media
CUST-03748,User3748,user3748@example.com,2024-11-24,Latin America,Organic Search
CUST-03749,User3749,user3749@example.com,2024-05-18,North America,Referral
CUST-03750,User3750,user3750@example.com,2024-04-14,North America,Organic Search
CUST-03751,User3751,user3751@example.com,2024-09-07,Europe,Paid Search
CUST-03752,User3752,user3752@example.com,2024-11-02,Europe,Organic Search
CUST-03753,User3753,user3753@example.com,2025-03-09,North America,Social Media
CUST-03754,User3754,user3754@example.com,2024-11-03,Latin America,Paid Search
CUST-03755,User3755,user3755@example.com,2024-03-16,Asia Pacific,Organic Search
CUST-03756,User3756,user3756@example.com,2024-11-13,Europe,Paid Search
CUST-03757,User3757,user3757@example.com,2025-04-01,North America,Social Media
CUST-03758,User3758,user3758@example.com,2025-06-13,Europe,Social Media
CUST-03759,User3759,user3759@example.com,2025-06-16,North America,Social Media
CUST-03760,User3760,user3760@example.com,2024-09-22,North America,Paid Search
CUST-03761,User3761,user3761@example.com,2024-01-19,North America,Social Media
CUST-03762,User3762,user3762@example.com,2024-02-28,North America,Paid Search
CUST-03763,User3763,user3763@example.com,2025-04-26,Asia Pacific,Email Marketing
CUST-03764,User3764,user3764@example.com,2024-11-01,Europe,Organic Search
CUST-03765,User3765,user3765@example.com,2025-05-22,North America,Organic Search
CUST-03766,User3766,user3766@example.com,2024-07-01,North America,Social Media
CUST-03767,User3767,user3767@example.com,2024-06-11,North America,Organic Search
CUST-03768,User3768,user3768@example.com,2024-08-14,North America,Paid Search
CUST-03769,User3769,user3769@example.com,2025-06-26,North America,Paid Search
CUST-03770,User3770,user3770@example.com,2024-01-06,Europe,Social Media
CUST-03771,User3771,user3771@example.com,2025-08-22,North America,Social Media
CUST-03772,User3772,user3772@example.com,2024-03-14,North America,Paid Search
CUST-03773,User3773,user3773@example.com,2025-10-20,North America,Referral
CUST-03774,User3774,user3774@example.com,2024-04-03,North America,Referral
CUST-03775,User3775,user3775@example.com,2024-11-13,North America,Social Media
CUST-03776,User3776,user3776@example.com,2024-09-05,North America,Paid Search
CUST-03777,User3777,user3777@example.com,2025-02-08,North America,Paid Search
CUST-03778,User3778,user3778@example.com,2024-09-19,Latin America,Paid Search
CUST-03779,User3779,user3779@example.com,2024-10-30,North America,Email Marketing
CUST-03780,User3780,user3780@example.com,2024-12-31,Europe,Organic Search
CUST-03781,User3781,user3781@example.com,2024-09-29,North America,Organic Search
CUST-03782,User3782,user3782@example.com,2025-07-29,North America,Social Media
CUST-03783,User3783,user3783@example.com,2025-07-16,Asia Pacific,Social Media
CUST-03784,User3784,user3784@example.com,2025-08-11,Europe,Organic Search
CUST-03785,User3785,user3785@example.com,2024-03-08,Asia Pacific,Social Media
CUST-03786,User3786,user3786@example.com,2025-01-24,North America,Paid Search
CUST-03787,User3787,user3787@example.com,2025-01-08,Europe,Paid Search
CUST-03788,User3788,user3788@example.com,2024-05-15,North America,Organic Search
CUST-03789,User3789,user3789@example.com,2025-02-25,Asia Pacific,Social Media
CUST-03790,User3790,user3790@example.com,2024-07-16,Latin America,Organic Search
CUST-03791,User3791,user3791@example.com,2024-05-20,Asia Pacific,Paid Search
CUST-03792,User3792,user3792@example.com,2025-05-12,Latin America,Paid Search
CUST-03793,User3793,user3793@example.com,2024-08-14,Asia Pacific,Referral
CUST-03794,User3794,user3794@example.com,2025-03-13,Europe,Organic Search
CUST-03795,User3795,user3795@example.com,2025-10-24,North America,Paid Search
CUST-03796,User3796,user3796@example.com,2024-09-14,North America,Paid Search
CUST-03797,User3797,user3797@example.com,2025-03-04,North America,Paid Search
CUST-03798,User3798,user3798@example.com,2024-11-06,North America,Organic Search
CUST-03799,User3799,user3799@example.com,2024-09-13,Europe,Email Marketing
CUST-03800,User3800,user3800@example.com,2024-08-03,North America,Organic Search
CUST-03801,User3801,user3801@example.com,2025-01-04,North America,Organic Search
CUST-03802,User3802,user3802@example.com,2024-10-03,North America,Paid Search
CUST-03803,User3803,user3803@example.com,2025-09-25,Europe,Referral
CUST-03804,User3804,user3804@example.com,2024-06-12,North America,Paid Search
CUST-03805,User3805,user3805@example.com,2024-04-19,North America,Social Media
CUST-03806,User3806,user3806@example.com,2025-06-12,Asia Pacific,Organic Search
CUST-03807,User3807,user3807@example.com,2024-07-26,Europe,Referral
CUST-03808,User3808,user3808@example.com,2024-07-14,Europe,Paid Search
CUST-03809,User3809,user3809@example.com,2025-02-12,North America,Paid Search
CUST-03810,User3810,user3810@example.com,2024-05-06,North America,Paid Search
CUST-03811,User3811,user3811@example.com,2024-04-11,North America,Referral
CUST-03812,User3812,user3812@example.com,2024-03-19,North America,Paid Search
CUST-03813,User3813,user3813@example.com,2024-03-08,Asia Pacific,Social Media
CUST-03814,User3814,user3814@example.com,2025-10-26,North America,Paid Search
CUST-03815,User3815,user3815@example.com,2025-02-21,North America,Paid Search
CUST-03816,User3816,user3816@example.com,2024-05-21,Europe,Organic Search
CUST-03817,User3817,user3817@example.com,2024-01-23,Europe,Social Media
CUST-03818,User3818,user3818@example.com,2024-06-03,North America,Social Media
CUST-03819,User3819,user3819@example.com,2024-06-04,Europe,Referral
CUST-03820,User3820,user3820@example.com,2025-10-10,Europe,Paid Search
CUST-03821,User3821,user3821@example.com,2025-07-07,Europe,Paid Search
CUST-03822,User3822,user3822@example.com,2025-08-06,North America,Social Media
CUST-03823,User3823,user3823@example.com,2025-11-27,Europe,Social Media
CUST-03824,User3824,user3824@example.com,2024-06-03,Europe,Social Media
CUST-03825,User3825,user3825@example.com,2024-05-03,North America,Organic Search
CUST-03826,User3826,user3826@example.com,2024-03-18,North America,Paid Search
CUST-03827,User3827,user3827@example.com,2025-04-01,Europe,Social Media
CUST-03828,User3828,user3828@example.com,2024-09-21,North America,Social Media
CUST-03829,User3829,user3829@example.com,2025-02-13,Europe,Referral
CUST-03830,User3830,user3830@example.com,2024-08-11,North America,Social Media
CUST-03831,User3831,user3831@example.com,2024-04-23,Latin America,Organic Search
CUST-03832,User3832,user3832@example.com,2025-02-14,North America,Paid Search
CUST-03833,User3833,user3833@example.com,2025-07-06,North America,Organic Search
CUST-03834,User3834,user3834@example.com,2024-04-11,Europe,Organic Search
CUST-03835,User3835,user3835@example.com,2025-01-01,North America,Paid Search
CUST-03836,User3836,user3836@example.com,2024-08-02,North America,Organic Search
CUST-03837,User3837,user3837@example.com,2024-12-30,Asia Pacific,Paid Search
CUST-03838,User3838,user3838@example.com,2024-02-21,Europe,Paid Search
CUST-03839,User3839,user3839@example.com,2024-07-09,North America,Email Marketing
CUST-03840,User3840,user3840@example.com,2024-06-10,North America,Paid Search
CUST-03841,User3841,user3841@example.com,2025-03-24,North America,Organic Search
CUST-03842,User3842,user3842@example.com,2025-09-08,Europe,Paid Search
CUST-03843,User3843,user3843@example.com,2024-04-21,Europe,Paid Search
CUST-03844,User3844,user3844@example.com,2024-09-26,North America,Paid Search
CUST-03845,User3845,user3845@example.com,2024-08-02,Europe,Social Media
CUST-03846,User3846,user3846@example.com,2025-11-25,Europe,Paid Search
CUST-03847,User3847,user3847@example.com,2024-03-17,North America,Organic Search
CUST-03848,User3848,user3848@example.com,2024-06-03,Asia Pacific,Email Marketing
CUST-03849,User3849,user3849@example.com,2025-10-24,Europe,Social Media
CUST-03850,User3850,user3850@example.com,2025-04-14,Latin America,Organic Search
CUST-03851,User3851,user3851@example.com,2025-08-18,Europe,Organic Search
CUST-03852,User3852,user3852@example.com,2024-12-19,North America,Organic Search
CUST-03853,User3853,user3853@example.com,2024-09-03,Europe,Paid Search
CUST-03854,User3854,user3854@example.com,2024-07-06,North America,Referral
